FECHACORTE;FECHAREGISTRO;CODIGO;NOMBRE;CATEGORIA;NIVEL;INSTITUCIÓN;GRUPO;SUB_GRUPO;MACROREGIONES;UBIGEO;REGION;PROVINCIA;DISTRITO;CIL_TOT_CILINDROS;CIL_TOT_PROPIOS;CIL_TOT_TERCEROS;CIL_VOL_POT_MT3;CIL_NU_CIL_LLEN_INI_DU24;CIL_NU_CIL_REABAST_DU24;CIL_VOL_DISP_M3_DU24;CIL_NU_CIL_CONSUM_CU24;CIL_VOL_M3_CU24;CIL_SAL_FIN_M3_CU24
20210409;9/04/2021 08:23;3414;HOSPITAL SAN JOSE DE CHINCHA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;189;145;44;1194;85;68;990;38;236;754
20210409;9/04/2021 08:07;1765;"HOSPITAL DE APOYO DE POMABAMBA "" ANTONIO CALDAS DOMINGUEZ""";II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21601;ANCASH;POMABAMBA;POMABAMBA;20;20;0;200;8;0;80;3;30;50
20210409;9/04/2021 08:59;6214;HOSPITAL VICTOR LARCO HERRERA;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150120;LIMA;LIMA;MAGDALENA DEL MAR;11;0;11;110;11;0;110;0;0;110
20210409;9/04/2021 08:21;308;HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL DR. JULIO CESAR DEMARINI CARO;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120301;JUNIN;CHANCHAMAYO;CHANCHAMAYO;54;54;0;540;20;0;200;0;0;200
20210409;9/04/2021 07:27;28024;"Centro de AtenciÃ³n y Aislamiento COVID-19 ""Villa Panamericana""";I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;;150142;LIMA;LIMA;VILLA EL SALVADOR;612;612;0;6120;130;0;1300;10;100;1200
20210409;9/04/2021 19:00;27733;HOSPITAL II TARAPOTO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;283;233;50;2780;119;0;1140;22;196;944
20210409;9/04/2021 08:59;10251;CLUB DE LA SALUD;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150108;LIMA;LIMA;CHORRILLOS;10;0;10;100;10;0;100;0;0;100
20210409;9/04/2021 12:44;7632;HOSPITAL CARLOS LANFRANCO LA HOZ;II-2;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150125;LIMA;LIMA;PUENTE PIEDRA;38;28;10;380;5;7;120;6;60;60
20210409;9/04/2021 07:29;15077;LIGA CONTRA EL CÃNCER;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150121;LIMA;LIMA;PUEBLO LIBRE;3;0;3;30;2;0;20;0;0;20
20210409;9/04/2021 07:36;10603;CLÃNICA MÃ‰DICA CAYETANO HEREDIA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150135;LIMA;LIMA;SAN MARTIN DE PORRES;53;21;32;172;39;6;223;6;51;172
20210409;9/04/2021 07:56;9042;VICTOR LAZARTE ECHEGARAY;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;93;28;65;930;13;10;230;18;180;50
20210409;9/04/2021 18:08;10475;CENTRO MEDICO ESPECIALIZADO CLINICA DE LA MUJER Y EL NIÃ‘O EIRL (CLINICA DE LA MUJER Y EL NIÃ‘O);II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;21809;ANCASH;SANTA;NUEVO CHIMBOTE;6;6;0;36;0;0;0;0;0;0
20210409;8/04/2021 10:56;17081;CLINICA SAN ANDRES;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;150601;LIMA;HUARAL;HUARAL;1;0;1;10;0;0;0;0;0;0
20210409;9/04/2021 09:36;25749;MEDAVAN;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150120;LIMA;LIMA;MAGDALENA DEL MAR;13;4;9;130;9;0;90;0;0;90
20210409;9/04/2021 09:42;12975;CL ESPECIALIDADES MEDICAS;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;16;16;0;127;19;0;157;4;37;120
20210409;9/04/2021 08:01;2974;HOSPITAL SAN MARTÃN DE PORRES;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210301;PUNO;CARABAYA;MACUSANI;136;48;88;1360;43;0;430;0;0;430
20210409;9/04/2021 10:27;6732;HOSPITAL DE  RIOJA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;220801;SAN MARTIN;RIOJA;RIOJA;140;140;0;840;10;40;300;36;216;84
20210409;9/04/2021 08:24;4210;GRAL. JAEN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;60801;CAJAMARCA;JAEN;JAEN;264;264;0;1760;38;12;400;15;90;310
20210409;9/04/2021 07:34;5617;HOSPITAL SAN JUAN DE LURIGANCHO;II-2;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;92;42;50;920;30;2;320;2;20;300
20210409;9/04/2021 17:57;16794;CLINICA DIVINO NIÃ‘O JESUS - ORDEN DE MALTA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;8;0;8;80;8;0;80;0;0;80
20210409;9/04/2021 07:21;6217;INO DR. FRANCISCO CONTRERAS C.;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;12;0;12;120;12;0;120;0;0;120
20210409;9/04/2021 08:40;24727;CLÃNICA SANTO TORIBIO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;4;4;0;40;4;0;40;0;0;40
20210409;9/04/2021 07:55;2883;LA ESPERANZA;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;230102;TACNA;TACNA;ALTO DE LA ALIANZA;42;26;16;420;47;1;480;0;0;480
20210409;9/04/2021 08:14;9053;HOSPITAL II HUARAZ;Sin CategorÃ­a;Sin CategorÃ­a;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;20105;ANCASH;HUARAZ;INDEPENDENCIA;382;290;92;3820;116;23;1390;69;690;700
20210409;9/04/2021 08:55;9682;CLÃNICA INTERNACIONAL;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;;;;;;;;;;
20210409;8/04/2021 08:17;8730;BM CLINICA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;8;0;8;80;3;3;60;3;30;30
20210409;3/04/2021 14:14;11950;CLINICA CHORRILLOS;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150108;LIMA;LIMA;CHORRILLOS;0;0;0;0;0;0;0;0;0;0
20210409;9/04/2021 10:25;3853;HOSPITAL DEPARTAMENTAL DE HUANCAVELICA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;90101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;45;45;0;402;0;0;0;0;0;0
20210409;9/04/2021 18:04;11163;PERUANO SUIZA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80101;CUSCO;CUSCO;CUSCO;20;0;20;160;20;20;320;20;160;160
20210409;9/04/2021 14:22;13165;CENTRO DE REPOSO SAN JUAN DE DIOS;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200104;PIURA;PIURA;CASTILLA;3;3;0;18;3;0;18;0;0;18
20210409;9/04/2021 07:38;4950;MARIA AUXILIADORA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;10601;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;60;56;4;582;18;0;156;0;0;156
20210409;9/04/2021 07:51;5296;HOSPITAL DISTRITAL DE PACASMAYO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;64;64;0;544;5;0;30;5;30;0
20210409;9/04/2021 08:29;5125;HOSPITAL  SANTIAGO APOSTOL DE UTCUBAMBA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;188;108;80;1302;91;0;528;12;78;450
20210409;9/04/2021 08:20;16536;CLÃNICA DE ATENCIÃ“N GENERAL (CLINICA BAHIA S.A.C.);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;21809;ANCASH;SANTA;NUEVO CHIMBOTE;4;1;3;40;2;2;40;2;20;20
20210409;9/04/2021 09:37;3349;YUNGUYO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;211301;PUNO;YUNGUYO;YUNGUYO;63;63;0;612;38;1;376;1;10;366
20210409;9/04/2021 12:43;3543;"HOSPITAL REGIONAL DE AYACUCHO ""MIGUEL ANGEL MARISCAL LLERENA""";II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50101;AYACUCHO;HUAMANGA;AYACUCHO;171;141;30;1710;161;20;1810;20;200;1610
20210409;9/04/2021 10:21;9685;CLINICA PUNO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;210101;PUNO;PUNO;PUNO;7;2;5;70;3;1;40;0;0;40
20210409;9/04/2021 06:11;9600;HOSPITAL II PUCALLPA- ESSALUD;II-2;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;230;80;150;1840;20;120;1120;120;960;160
20210409;9/04/2021 08:39;9988;CLINICA SAN PABLO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150140;LIMA;LIMA;SANTIAGO DE SURCO;72;0;72;720;51;18;690;11;110;580
20210409;9/04/2021 19:47;1382;HOSPITAL APLAO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40401;AREQUIPA;CASTILLA;APLAO;58;58;0;519;34;10;391;5;50;341
20210409;9/04/2021 06:50;11113;CLINICA MONTERRICO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150140;LIMA;LIMA;SANTIAGO DE SURCO;10;0;10;100;7;0;70;1;10;60
20210409;9/04/2021 07:50;13383;CLINICA SANTA ISABEL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;33;21;12;566;32;1;565;1;155;410
20210409;9/04/2021 08:19;5945;HOSPITAL VITARTE;II-1;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150103;LIMA;LIMA;ATE;203;25;178;2030;41;40;810;51;510;300
20210409;7/04/2021 10:37;12854;CLINICA ADVENTISTA ANA STAHL;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Oriente;160101;LORETO;MAYNAS;IQUITOS;25;0;25;250;10;17;270;3;30;240
20210409;9/04/2021 08:01;5044;HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;10201;AMAZONAS;BAGUA;BAGUA;56;33;23;353;46;0;291;13;80;211
20210409;8/04/2021 08:56;1;"HOSPITAL IQUITOS ""CESAR GARAYAR GARCIA""";II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;160101;LORETO;MAYNAS;IQUITOS;30;0;30;300;30;0;300;8;80;220
20210409;9/04/2021 08:04;25383;CLINICA MEDICO QUIRURGICO HUANCAYO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120114;JUNIN;HUANCAYO;EL TAMBO;15;15;0;104;11;0;64;0;0;64
20210409;8/04/2021 07:01;13064;CLINICA CEDRON;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150140;LIMA;LIMA;SANTIAGO DE SURCO;2;2;0;20;2;0;20;0;0;20
20210409;8/04/2021 07:56;5217;HOSPITAL DISTRITAL EL ESFUERZO DE FLORENCIA DE MORA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;18;18;0;180;17;3;200;1;10;190
20210409;9/04/2021 08:08;1910;HOSPITAL DE APOYO II - 2, SULLANA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200601;PIURA;SULLANA;SULLANA;;;;;;;;;;
20210409;2/04/2021 10:09;9954;HOSPITAL I CHEPEN ESSALUD;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130401;LA LIBERTAD;CHEPEN;CHEPEN;30;0;30;300;11;23;340;19;190;150
20210409;9/04/2021 08:23;520;DE APOYO FELIX MAYORCA SOTO;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120701;JUNIN;TARMA;TARMA;147;147;0;1470;26;14;400;16;160;240
20210409;9/04/2021 07:59;5263;"HOSPITAL PROVINCIAL ASCOPE ""ROSA SANCHEZ DE SANTILLAN""";II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130201;LA LIBERTAD;ASCOPE;ASCOPE;80;40;40;784;3;3;60;0;0;60
20210409;9/04/2021 05:12;18319;ALBERTO LEONARDO BARTON THOMPSON;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;70101;CALLAO;CALLAO;CALLAO;68;52;16;162;68;1;162;1;10;152
20210409;8/04/2021 17:52;13386;LAS CONDES SAC;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;6;3;3;36;5;5;60;0;0;60
20210409;9/04/2021 06:04;12243;HOSPITAL II TALARA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200701;PIURA;TALARA;PARIÃ‘AS;43;20;23;430;8;15;230;10;100;130
20210409;9/04/2021 07:21;3128;ANTONIO BARRIONUEVO (LAMPA);II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210701;PUNO;LAMPA;LAMPA;25;25;0;250;25;0;250;0;0;250
20210409;9/04/2021 08:02;16148;CLINICA OLGUIN E.I.R.L (CLINICA OLGUIN);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;11;11;0;82;13;0;102;1;6;96
20210409;9/04/2021 08:24;5292;HOSPITAL DE APOYO TOMAS LAFORA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130702;LA LIBERTAD;PACASMAYO;GUADALUPE;130;53;77;1250;0;0;0;0;0;0
20210409;9/04/2021 08:15;8720;HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS;III-2;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150113;LIMA;LIMA;JESUS MARIA;267;70;197;2670;134;72;2060;60;600;1460
20210409;9/04/2021 09:18;7732;HOSPITAL REGIONAL MOQUEGUA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;;;;;;;;;;
20210409;9/04/2021 08:46;10536;HOSPITAL II CAÃ‘ETE;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;150501;LIMA;CAÃ‘ETE;SAN VICENTE DE CAÃ‘ETE;91;12;79;1274;49;290;1024;42;594;430
20210409;9/04/2021 18:27;8519;CLINICA UNIVERSITARIA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150110;LIMA;LIMA;COMAS;2;2;0;12;2;0;12;0;0;12
20210409;9/04/2021 07:13;13296;HOSPITAL I EDMUNDO ESCOMEL;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40112;AREQUIPA;AREQUIPA;PAUCARPATA;74;41;33;537;33;17;400;15;150;250
20210409;9/04/2021 07:56;3032;ILAVE;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210501;PUNO;EL COLLAO;ILAVE;50;43;7;426;8;0;56;3;22;34
20210409;9/04/2021 08:05;16551;CLINICA BELEN S.A.C. (CLINICA JUAN PABLO II);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;21801;ANCASH;SANTA;CHIMBOTE;6;4;2;60;3;1;40;1;10;30
20210409;9/04/2021 08:37;25971;CLINICA BILBAO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120101;JUNIN;HUANCAYO;HUANCAYO;9;2;7;90;7;2;90;1;10;80
20210409;9/04/2021 19:26;27694;CHENET CLINICA ESPECIALIZADA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120114;JUNIN;HUANCAYO;EL TAMBO;25;25;0;230;25;0;230;0;0;230
20210409;9/04/2021 09:45;28025;HOSPITAL DE EMERGENCIA ATE VITARTE;II-E;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150103;LIMA;LIMA;ATE;266;116;150;2628;196;116;3056;296;2928;128
20210409;9/04/2021 07:54;9409;CLINICA RICARDO PALMA;III-1;Nivel 3;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;53;53;0;530;57;4;610;4;40;570
20210409;5/04/2021 08:58;24208;PRAXIS MEDICAL S.A.C.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;4;2;2;40;4;0;40;0;0;40
20210409;9/04/2021 10:11;1543;"HOSPITAL ""VICTOR RAMOS GUARDIA"" - HUARAZ";II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;20101;ANCASH;HUARAZ;HUARAZ;130;80;50;1300;33;50;830;69;690;140
20210409;9/04/2021 08:51;12671;CLINICA SAN PABLO SEDE HUARAZ;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;20105;ANCASH;HUARAZ;INDEPENDENCIA;40;0;40;400;12;10;220;13;130;90
20210409;9/04/2021 17:03;3494;HOSPITAL DE APOYO CANGALLO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50201;AYACUCHO;CANGALLO;CANGALLO;60;50;10;542;60;10;602;10;60;542
20210409;9/04/2021 08:34;2161;E.S  II-1  HOSPITAL  CHULUCANAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200401;PIURA;MORROPON;CHULUCANAS;39;31;8;390;11;27;380;26;260;120
20210409;9/04/2021 07:16;8671;HOSPITAL I MARINO MOLINA SCIPPA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;;150110;LIMA;LIMA;COMAS;24;3;21;240;20;4;240;1;10;230
20210409;7/04/2021 19:26;12907;SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C. (SANNA - CLINICA DEL SUR);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;40126;AREQUIPA;AREQUIPA;YANAHUARA;16;16;0;160;14;2;160;1;10;150
20210409;9/04/2021 08:05;8351;CLINICAS SAN BERNARDO S.A.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150121;LIMA;LIMA;PUEBLO LIBRE;10;0;10;100;10;0;100;0;0;100
20210409;1/04/2021 17:56;15230;HOSPITAL III JOSE CAYETANO HEREDIA;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200104;PIURA;PIURA;CASTILLA;40;0;40;360;65;0;510;35;310;200
20210409;9/04/2021 07:57;1703;ELEAZAR GUZMAN BARRON;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21809;ANCASH;SANTA;NUEVO CHIMBOTE;206;22;184;2060;83;50;1330;26;260;1070
20210409;9/04/2021 19:10;13727;"INSTITUTO MEDICO ESPECIALIZADO EN DIABETES SOY DIABETICO EIRL (INSTITUTO MEDICO ESPECIALIZADO EN DIABETES ""SOY DIABETICO"")";III-E;Nivel 3;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;3;3;0;18;1;0;6;0;0;6
20210409;9/04/2021 07:56;7397;INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS;III-2;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;10;0;10;100;10;5;150;5;50;100
20210409;9/04/2021 08:37;6502;HOSPITAL BELLAVISTA;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;;;;;;;;;;
20210409;9/04/2021 10:30;17173;CLINICA PORVENIR;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;7;0;7;62;2;4;52;1;10;42
20210409;9/04/2021 08:24;9038;CENTRO DE SALUD CON INTERNAMIENTO MOCHE;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130107;LA LIBERTAD;TRUJILLO;MOCHE;40;10;30;274;25;5;193;7;70;123
20210409;9/04/2021 08:56;1900;ZORRITOS;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;31;16;15;302;3;5;80;4;40;40
20210409;9/04/2021 09:32;8514;CENTRO DE SALUD CON INTERNAMIENTO PACASMAYO;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130704;LA LIBERTAD;PACASMAYO;PACASMAYO;50;10;40;500;26;0;260;18;180;80
20210409;9/04/2021 08:00;9850;CLÃNICA VESALIO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;11;11;0;785;7;0;475;4;310;165
20210409;9/04/2021 08:54;7734;"INSTITUTO NACIONAL DE REHABILITACION ""DRA. ADRIANA REBAZA FLORES"" AMISTAD PERU - JAPON";III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150108;LIMA;LIMA;CHORRILLOS;47;47;0;464;28;0;274;1;10;264
20210409;9/04/2021 09:22;5946;HOSPITAL NACIONAL HIPOLITO UNANUE;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150111;LIMA;LIMA;EL AGUSTINO;163;121;42;1630;46;7;530;15;150;380
20210409;7/04/2021 07:54;13722;CLINICA AREQUIPA S.A.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;16;6;10;160;16;0;160;0;0;160
20210409;7/04/2021 07:55;2990;JULI;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210401;PUNO;CHUCUITO;JULI;18;18;0;180;15;0;150;2;20;130
20210409;9/04/2021 08:44;7719;HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;30101;APURIMAC;ABANCAY;ABANCAY;160;67;93;1600;51;20;710;64;640;70
20210409;9/04/2021 09:15;2317;ACOMAYO;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80201;CUSCO;ACOMAYO;ACOMAYO;10;10;0;100;8;0;80;0;0;80
20210409;9/04/2021 08:03;16039;SAN FRANCISCO DE ASIS;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;20101;ANCASH;HUARAZ;HUARAZ;3;3;0;22;4;4;44;0;0;44
20210409;9/04/2021 10:31;6218;NAC. DANIEL A. CARRION;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;;70102;CALLAO;CALLAO;BELLAVISTA;115;115;0;1144;115;0;1144;115;1144;0
20210409;9/04/2021 09:08;17077;HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA JAMO II-2;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;240101;TUMBES;TUMBES;TUMBES;189;108;81;1134;61;0;366;14;84;282
20210409;9/04/2021 18:20;16291;HOSPITAL MEGASALUD UNIVERSAL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;33;10;23;314;6;4;76;1;10;66
20210409;9/04/2021 07:54;11409;HOSPITAL III IQUITOS;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;160108;LORETO;MAYNAS;PUNCHANA;260;200;60;2600;46;80;1260;32;320;940
20210409;9/04/2021 08:24;9900;HOSPITAL I LAMPA - ESSALUD - RED ASISTENCIAL JULIACA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;210701;PUNO;LAMPA;LAMPA;2;2;0;20;2;0;20;0;0;20
20210409;9/04/2021 09:30;5987;HOSPITAL MARIA AUXILIADORA;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;59;29;30;590;8;20;280;12;120;160
20210409;9/04/2021 08:29;932;HOSPITAL DE TINGO MARIA (HOSPITAL DE CONTINGENCIA);II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;100605;HUANUCO;LEONCIO PRADO;LUYANDO;377;377;0;3770;182;0;1820;49;490;1330
20210409;7/04/2021 10:55;981;"HOSP. ""ROMAN EGOAVIL PANDO"" VILLA RICA";II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;190307;PASCO;OXAPAMPA;VILLA RICA;142;80;62;1420;45;0;369;40;319;50
20210409;9/04/2021 19:09;16481;HOSPITAL I JUANJUI - ESSALUD;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;21;21;0;210;14;9;230;4;40;190
20210409;9/04/2021 17:27;12301;CLINICA SAN ANTONIO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;8;8;0;80;7;0;70;7;70;0
20210409;9/04/2021 10:01;4140;HOSPITAL CHINCHEROS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;30601;APURIMAC;CHINCHEROS;CHINCHEROS;22;22;0;179;19;19;284;19;144;140
